IFRS(개별),2022/12,2023/06,2024/06,2025/03,전년동기
매출액,0.16,17.30,21.69,68.46,23.04
매출원가,0.12,12.13,108.56,189.31,56.15
매출총이익,0.04,5.18,-86.87,-120.85,-33.11
판매비와관리비,366.35,226.23,247.43,174.08,282.42
인건비,28.64,20.70,42.12,50.61,30.29
유무형자산상각비,2.71,6.80,51.73,43.35,37.18
연구개발비,309.70,173.85,93.01,42.02,164.26
광고선전비,0.53,0.29,3.09,0.47,2.55
판매비,1.21,0.82,1.21,0.53,1.00
관리비,23.56,23.77,56.28,37.11,47.14
기타원가성비용,0.0,0.0,0.0,0.0,0.0
기타,0.0,0.0,0.0,0.0,0.0
영업이익,-366.31,-221.05,-334.30,-294.93,-315.53
영업이익(발표기준),-366.31,-221.05,-334.30,-294.93,-315.53
금융수익,63.25,19.47,176.30,88.76,74.70
이자수익,7.01,4.48,14.68,4.74,12.03
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,56.24,2.28,2.22,39.05,2.05
대손충당금환입액,0.0,0.0,0.0,0.0,0.0
매출채권처분이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련이익,0.0,0.0,0.0,0.0,0.0
금융자산처분이익,0.0,0.0,0.0,0.0,0.0
금융자산평가이익,0.0,0.0,0.0,0.0,0.0
금융자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,12.71,159.40,44.97,60.62
기타금융수익,0.0,0.0,0.0,0.0,0.0
금융원가,190.90,65.15,259.83,74.51,124.84
이자비용,39.29,35.25,117.69,69.77,84.45
외환손실,151.61,29.32,49.13,4.74,22.75
대손상각비,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산관련손실,0.0,0.0,0.0,0.0,0.0
매출채권처분손실,0.0,0.0,0.0,0.0,0.0
금융자산처분손실,0.0,0.0,0.0,0.0,0.0
금융자산평가손실,0.0,0.0,0.0,0.0,0.0
금융자산손상차손,0.0,0.0,0.0,0.0,0.0
파생상품손실,0.0,0.58,93.01,0.0,17.63
기타금융원가,0.0,0.0,0.0,0.0,0.0
기타수익,4.95,86.96,125.45,2.03,123.51
이자수익,0.0,0.0,0.0,0.0,0.0
배당금수익,0.0,0.0,0.0,0.0,0.0
외환이익,0.0,0.0,0.0,0.0,0.0
재고자산감모손실환입,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)이익,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가이익,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)이익,0.77,0.0,1.06,0.0,0.0
자산평가이익,0.0,0.0,0.0,0.0,0.0
자산손상차손환입,0.0,0.0,0.0,0.0,0.0
파생상품이익,0.0,0.0,0.0,0.0,0.0
임대료수익,0.0,0.0,0.0,0.0,0.0
로열티수익,0.0,0.0,0.0,0.0,0.0
수수료수익,0.0,0.0,0.0,0.0,0.0
대손충당금환입,0.0,0.0,0.0,0.0,0.0
충당부채환입액,0.0,0.0,0.0,0.0,0.0
기타,4.18,86.96,124.39,2.03,123.51
기타비용,8.17,0.01,1.36,0.42,1.21
이자비용,0.0,0.0,0.0,0.0,0.0
외환손실,0.0,0.0,0.0,0.0,0.0
재고자산감모손실,0.0,0.0,0.0,0.0,0.0
재고자산폐기(처분)손실,0.0,0.0,0.0,0.0,0.0
당기손익-공정가치측정 금융자산평가손실,0.0,0.0,0.0,0.0,0.0
자산처분(폐기)손실,0.10,0.0,0.15,0.07,0.15
자산평가손실,0.0,0.0,0.0,0.0,0.0
자산손상차손,6.46,0.0,0.0,0.0,0.0
파생상품손실,0.0,0.0,0.0,0.0,0.0
기타대손상각비,0.0,0.0,0.0,0.0,0.0
충당부채전입액,0.0,0.0,0.0,0.0,0.0
기타,1.60,0.01,1.21,0.36,1.06
"종속기업,공동지배기업및관계기업관련손익",0.0,0.0,0.0,0.0,0.0
지분법손익,0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식처분손익",0.0,0.0,0.0,0.0,0.0
"종속기업,공동지배기업및관계기업투자주식손상관련손익",0.0,0.0,0.0,0.0,0.0
기타,0.0,0.0,0.0,0.0,0.0
세전계속사업이익,-497.18,-179.80,-293.74,-279.08,-243.36
법인세비용,0.0,0.0,0.0,0.0,0.0
계속영업이익,-497.18,-179.80,-293.74,-279.08,-243.36
중단영업이익,0.0,0.0,0.0,0.0,0.0
당기순이익,-497.18,-179.80,-293.74,-279.08,-243.36
